"lg" "pos1" "pos2" "utr3"
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
3 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
9 "NA" "NA" TRUE
3 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
3 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "16465506" "16467624" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
14 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
3 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
3 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
3 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
4 "NA" "NA" TRUE
3 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "11232666" "11232692" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "11759565" "11759628" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "10679232" "10679834" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "14029458" "14029466" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "14055176" "14055585" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "14194966" "14195324" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
14 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "288414" "288591" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
14 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
14 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
14 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
14 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
14 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "17751587" "17751857" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "18070320" "18070337" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
9 "NA" "NA" TRUE
4 "NA" "NA" TRUE
4 "NA" "NA" TRUE
7 "NA" "NA" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
7 "1460182" "1460254" TRUE
7 "NA" "NA" TRUE
9 "NA" "NA" TRUE
