pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
cs marine denmark marine allo S -2.98947507250989 0.0249651452280819 -0.00998589227362805 -0.00714731968182464 allo_S or ne allo allo_S
cs marine geneva lake allo D -2.4029449278596 0.014693256142131 -0.561672790845572 -0.0530240106290871 allo_D or sl allo allo_D
cs marine geneva stream allo D -2.42270557640774 0.0200303679571405 -0.494688705772581 -0.0690918659869571 allo_D or sl allo allo_D
cs marine hadsten lake allo D -3.3295880861171 0.0182575560418675 0.522577645600724 -0.0539790788708222 allo_D or ne allo allo_D
cs marine hald lake allo D -3.28042522416314 0.0244159973372516 0.382790513591966 -0.0459511168050892 allo_D or ne allo allo_D
cs marine japan japansea allo D -2.76716950548942 -0.00532268700061072 0.173804190978702 -0.157212488581976 allo_D or jp allo allo_D
cs marine japan marine allo S -2.75522030432515 -0.0270807783285374 0.171459848177104 -0.074016140045982 allo_S or jp allo allo_S
cs marine joes lake allo D -2.62337101330784 -0.0745488473071067 -0.0873873339767804 -0.0281295133426514 allo_D or bc allo allo_D
cs marine joes stream allo D -2.66065620384482 -0.0882302588466909 -0.0776939589296784 -0.0144099743256643 allo_D or bc allo allo_D
cs marine litcampbell marine allo S -3.13621232406591 -0.110291081531447 1.13607337786977 -0.155295811829063 allo_S or bc allo allo_S
cs marine ln marine allo S -2.90872259893319 0.0751561823490863 -0.0965576285152464 -0.0570507046193862 allo_S or ns allo allo_S
cs marine mariager marine allo S -3.12620780826226 0.0176819090101369 0.340644702488472 -0.0684070526495337 allo_S or ne allo allo_S
cs marine mh marine allo S -3.99633700540409 0.0569381030817152 0.892789512999007 -0.0102984380641709 allo_S or ns allo allo_S
cs marine mh white allo D -3.27987681124429 -0.0162098486013243 1.04571992144239 -0.126421844261523 allo_D or ns allo allo_D
cs marine misty lake allo D -2.82813004795254 -0.0759050688904041 0.196435367693666 -0.0447572349672961 allo_D or bc allo allo_D
cs marine misty stream allo D -2.92823983705574 -0.0565126129437425 0.275846418978149 -0.0409328801046001 allo_D or bc allo allo_D
cs marine ms marine allo S -3.321675784641 9.96220402326361e-05 0.264593240610126 -0.0245918468675645 allo_S or or para para_S
cs marine mud lake allo D -2.6752261400973 -0.0264258000629744 -0.0194964222782799 -0.0653726434447447 allo_D or al allo allo_D
cs marine pcr lake allo D -2.8979170599613 -0.0875835149113935 0.194246545272401 -0.0177861548434883 allo_D or or para para_D
cs marine pl lake allo D -2.82018108134493 -0.0955290834771351 0.0277008825712215 0.00813218004037175 allo_D or or para para_D
cs marine rab marine allo S -2.56953824417613 0.0208252379145016 -0.0609322578677865 -0.115791291602901 allo_S or al allo allo_S
cs marine rb stream allo D -2.87750191092477 -0.0570495854633409 -0.00234469067243645 -0.00837745046200357 allo_D or or para para_D
cs marine res marine allo S -3.06470762002234 0.0179347322199138 0.131903255203952 -0.0603338963121016 allo_S or al allo allo_S
cs marine roberts lake allo D -2.81003862246463 -0.0659185366647446 0.091564170925459 -0.0232295861891867 allo_D or bc allo allo_D
cs marine roberts stream allo D -2.74467252294217 -0.130228501093682 0.280509681497798 -0.0490934143816525 allo_D or bc allo allo_D
cs marine sj marine para S -3.40387603976777 -0.00392870288139867 0.271396319934628 0.0232201785911401 para_S or or para para_S
cs marine sk marine allo S -3.70917694878767 0.00457529077981562 0.959210891894286 -0.0397419430169825 allo_S or ns allo allo_S
cs marine sr marine allo S -3.72387728548604 0.0214471065435015 1.11985401002184 -0.079825919678988 allo_S or ns allo allo_S
cs marine sr white allo D -3.92400987836815 0.00850067441900192 1.05610253318746 -0.0221935271302138 allo_D or ns allo allo_D
cs marine stl lake allo D -2.93059150816199 -0.100173347399368 0.152269350111835 0.0124482504831969 allo_D or or para para_D
cs marine wc stream allo D -3.07671070236866 -0.0130209562823692 0.132821559800488 -0.00724815059213505 allo_D or or para para_D
denmark marine al marine allo S -4.31343269838272 0.0306904995725729 1.08277232243716 0.0341347736429601 allo_S ne ns allo allo_S
denmark marine boot lake allo D -3.11103785877581 0.0168002918011422 0.603249970544071 -0.127284782911774 allo_D ne bc allo allo_D
denmark marine boot stream allo D -3.34209553869889 -0.0196049485434657 0.578110634638849 -0.0251703838300285 allo_D ne bc allo allo_D
denmark marine cl marine allo S -4.23680422090947 0.0152493075005617 1.24259033338756 -0.0103816295810374 allo_S ne ns allo allo_S
denmark marine cl white allo D -3.88115984270175 0.0148022340325918 0.74889416874678 0.0298932390907578 allo_D ne ns allo allo_D
denmark marine constance lake allo D -2.87395440596454 0.00966984865193158 -0.0243122157106307 -0.0199700175070948 allo_D ne sl allo allo_D
