study	sample	group	pop	ecotype	pop_alias	data_source	pooled	accession_number	barcode	seq_type	latitude	longitude
roesti	Geneva_S_Ga0227_m_lib8	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0235_m_lib9	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0244_f_lib7	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0261_m_lib10	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0278_m_lib11	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0280_f_lib8	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0287_m_lib13	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0288_m_lib14	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0289_m_lib15	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0290_m_lib16	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0295_f_lib9	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0296_f_lib10	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0299_f_lib10	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0300_m_lib17	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0303_f_lib10	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0305_f_lib9	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0306_m_lib17	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0309_f_lib10	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0316_f_lib11	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0317_m_lib18	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0324_f_lib13	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0325_m_lib19	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0326_f_lib14	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0327_m_lib5	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0328_f_lib15	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_S_Ga0329_f_lib16	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Joes_L_D060141_m_lib12	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060142_f_lib9	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060143_m_lib12	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060144_f_lib9	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060146_f_lib10	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060147_m_lib13	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060149_f_lib11	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060152_f_lib12	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060154_m_lib14	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060155_m_lib17	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060156_f_lib8	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060157_m_lib18	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060158_f_lib13	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060159_m_lib19	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_D060160_m_lib5	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_G070777_m_lib16	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.56_f_lib14	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.57_f_lib15	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.58_f_lib17	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.59_m_lib17	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.60_f_lib17	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.61_m_lib19	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.62_m_lib5	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.63_f_lib18	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.64_f_lib19	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.65_m_lib6	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_L_n.a.66_f_lib5	NA	joes	lake	Joes_L	SRA	no	SRP007695		RAD	50.37322	-127.29068
roesti	Joes_S_D060227_f_lib6	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060229_f_lib7	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060230_m_lib7	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060231_f_lib8	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060232_f_lib9	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060233_f_lib9	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060234_f_lib9	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060236_m_lib8	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060237_m_lib6	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060238_f_lib8	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060239_m_lib9	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060240_f_lib9	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060241_m_lib10	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060242_m_lib12	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060243_m_lib13	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_D060246_m_lib14	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070782_f_lib12	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070783_f_lib13	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070784_m_lib15	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070785_m_lib16	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070787_m_lib16	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070788_m_lib17	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070789_m_lib18	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070790_m_lib19	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070791_f_lib14	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Joes_S_G070795_f_lib15	NA	joes	stream	Joes_S	SRA	no	SRP007695		RAD	50.36462	-127.32228
roesti	Misty_L_G070423_f_lib5	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_G070426_m_lib10	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_G070427_m_lib11	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_G070430_f_lib7	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_G070431_m_lib12	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_G070432_m_lib15	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_G070433_f_lib8	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_G070434_m_lib16	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030481_m_lib17	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030482_f_lib9	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030483_f_lib10	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030485_f_lib11	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030486_f_lib12	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030488_m_lib18	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030489_m_lib14	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030490_f_lib12	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030495_f_lib13	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030496_f_lib14	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030499_m_lib15	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030502_f_lib15	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030503_f_lib16	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030504_m_lib16	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030505_f_lib17	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030506_f_lib18	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030507_m_lib17	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030509_m_lib18	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_L_S030510_f_lib19	NA	misty	lake	Misty_L	SRA	no	SRP007695		RAD	50.36349	-127.15554
roesti	Misty_S_G070522_m_lib5	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_G070524_m_lib6	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_G070527_m_lib7	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_G070534_f_lib7	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_G070535_f_lib8	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_G070536_f_lib8	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030421_f_lib8	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030423_m_lib8	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030424_m_lib9	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030425_m_lib11	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030427_f_lib5	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030428_f_lib6	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030429_m_lib12	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030430_m_lib13	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030431_f_lib7	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030432_f_lib8	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030433_m_lib14	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030434_f_lib9	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030435_f_lib11	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030436_m_lib15	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030438_m_lib15	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030440_f_lib12	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030441_m_lib16	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030442_m_lib17	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030443_f_lib13	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030448_m_lib18	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Misty_S_S030450_f_lib14	NA	misty	stream	Misty_S	SRA	no	SRP007695		RAD	50.36591	-127.17041
roesti	Roberts_L_D061061_m_lib11	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061062_m_lib11	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061064_f_lib6	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061065_m_lib12	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061066_m_lib13	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061068_f_lib6	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061069_f_lib7	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061070_f_lib8	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061071_f_lib9	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061072_m_lib16	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061073_m_lib17	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061074_f_lib10	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061075_f_lib11	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061076_m_lib18	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061077_f_lib13	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061078_f_lib14	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_D061079_m_lib19	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_G070227_f_lib15	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_G070229_f_lib16	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_G070232_f_lib17	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_n.a.105_m_lib15	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_n.a.106_m_lib16	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_n.a.107_m_lib17	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_n.a.108_m_lib18	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_n.a.109_m_lib12	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_n.a.110_f_lib18	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_L_n.a.112_m_lib19	NA	roberts	lake	Roberts_L	SRA	no	SRP007695		RAD	50.13375	-125.33131
roesti	Roberts_S_D061040_f_lib6	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061041_m_lib6	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061042_f_lib6	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061043_f_lib18	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061044_m_lib18	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061046_f_lib19	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061047_m_lib19	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061048_m_lib5	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061049_m_lib7	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061050_m_lib10	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061052_m_lib11	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061053_f_lib6	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061055_f_lib6	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061056_f_lib6	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061057_f_lib6	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_D061058_m_lib12	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070196_f_lib8	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070197_m_lib13	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070198_f_lib9	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070199_m_lib14	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070200_f_lib10	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070202_m_lib14	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070208_f_lib11	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070209_m_lib14	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070210_f_lib12	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070212_m_lib15	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
roesti	Roberts_S_G070213_m_lib16	NA	roberts	stream	Roberts_S	SRA	no	SRP007695		RAD	50.14308	-125.35201
jones	BITJ		atlantic	marine	atl	SRA	no	PRJNA247503		WGS	65.457	-21.44
Feulner	BS25		atlantic	marine	atl	ENA	no	PRJEB2954		WGS	56.36919	8.18194
Feulner	BS26_trim		atlantic	marine	atl	ENA	no	PRJEB2954		WGS	56.36919	8.18194
Feulner	BS27		atlantic	marine	atl	ENA	no	PRJEB2954		WGS	56.36919	8.18194
Feulner	BS28_trim		atlantic	marine	atl	ENA	no	PRJEB2954		WGS	56.36919	8.18194
Feulner	BS29		atlantic	marine	atl	ENA	no	PRJEB2954		WGS	56.36919	8.18194
Feulner	BS30		atlantic	marine	atl	ENA	no	PRJEB2954		WGS	56.36919	8.18194
jones	NTRW		atlantic	marine	atl	SRA	no	PRJNA247503		WGS	68.5	2
miller	WCM		pacific	marine	pac	UBC	no	NA		WGS	49.191545	-122.655709
jones	LITC_0_45_2008_789		pacific	marine	pac	SRA	no	PRJNA247503		WGS	49.013	-122.778
jones	KODK		pacific	marine	pac	SRA	no	PRJNA247503		WGS	56.965	-151.35
jones	MANC		pacific	marine	pac	SRA	no	PRJNA247503		WGS	47.567	122.547
miller	BAM		pacific	marine	pac	UBC	no	NA		WGS	48.824876	-125.136342
miller	Oyster2		pacific	marine	pac	UBC	no	NA		WGS	49.612097	-124.032062
miller	seyw		pacific	marine	pac	UBC	no	NA		WGS	50.373634	-125.929494
miller	Salmon		pacific	marine	pac	UBC	no	NA		WGS	49.175163	-122.59434
terekhanova	Mashinnoye		mashinnoye_lake	freshwater	mash	SRA	yes	SRP023197 		WGS	66.1774	33.2182
terekhanova	Nilma		nilma	marine	nil	SRA	yes	SRP023197 		WGS	66.3045	33.768
terekhanova	Ershovskoye_anad¾		ershovskoye	marine	ershov_an	SRA	yes	SRP023197 		WGS	66.3221	33.362
terekhanova	Ershovskoye_res¾		ershovskoye	freshwater	ershov_res	SRA	yes	SRP023197 		WGS	66.3221	33.362
samuk						UBC	no	NA		GBS		
samuk						UBC	no	NA		GBS		
Yoshida	JR27		japan_pac	marine	japan_pac	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	JR39		japan_pac	marine	japan_pac	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	JR42		japan_pac	marine	japan_pac	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	JR49		japan_pac	marine	japan_pac	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	JR55		japan_pac	marine	japan_pac	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	JR58		japan_pac	marine	japan_pac	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	JR65		japan_pac	marine	japan_pac	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	JR66		japan_pac	marine	japan_pac	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	KIA31		japan_sea	marine	japan_sea	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	KIA34		japan_sea	marine	japan_sea	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	KIA37		japan_sea	marine	japan_sea	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	KIA45		japan_sea	marine	japan_sea	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	KIA46		japan_sea	marine	japan_sea	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	KIA48		japan_sea	marine	japan_sea	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	KIA69		japan_sea	marine	japan_sea	DRA	no	DRA001136		WGS	43.05375	144.89443
Yoshida	KIA70		japan_sea	marine	japan_sea	DRA	no	DRA001136		WGS	43.05375	144.89443
