pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate gene_count ds recomb_rate.gene_count recomb_rate.ds gene_count.ds recomb_rate.gene_count.ds group
ln marine sr marine allo S -6.88357083533488 0.0712318323498324 -0.0638374456493004 3.15026917771814 -0.00125727997102378 0.0477326544873804 -0.0866413775016465 -0.00201250511284939 allo_S
ln marine sr white allo D -7.94414290843047 0.614023340776724 0.378672107521369 6.48710562047654 -0.0969883464765571 -1.87462017374173 -0.719892360364302 0.0633911524578815 allo_D
lq benthic al marine allo D -2.88605982252514 -0.221454852773785 0.184475276282234 -3.62230842027342 -0.179344904615629 0.597009856044677 -0.174200145467132 0.198052854955357 allo_D
lq benthic bea lake allo D -1.85955951300003 -0.884508920893341 -0.179773764206502 -5.74901834310349 0.0959844994535773 1.58262739222497 0.3117027265755 -0.455540277395106 allo_D
lq benthic boot lake allo D -2.89352357191186 -0.118547100268035 -0.158660630179109 -4.47334191872147 0.0294243852346013 -0.875479422300398 0.289752015058232 -0.0262596612359075 allo_D
lq benthic boot stream allo D -2.04174071636435 -0.0504435503064799 -0.231061371291657 -8.7933180451547 0.0260517246324886 -0.669553841651135 0.683046800824857 -0.0544295808817028 allo_D
lq benthic cl marine allo D -3.9267872773071 -0.0144798950520313 0.308365909571829 -2.44120093229568 -0.208075723551878 0.326325990405618 -0.250305355257847 0.213706243476889 allo_D
lq benthic cl white allo D -2.69753711720076 -0.252509727326599 0.207651450333119 -4.76632934732425 -0.156851985546419 0.703939538915929 -0.255429356385401 0.176838223745707 allo_D
lq benthic constance lake allo D -3.74729428944317 -0.247793319447209 0.162242029034014 0.775385372353868 0.0158599182286962 -0.124792014987843 -1.0543944326999 0.0341684147458942 allo_D
lq benthic constance stream allo D -3.32494727359145 -0.199421618108781 0.0268330675131048 0.409568408735052 0.0224279156814525 -1.38361739209029 -0.512291965870164 0.0645546174583094 allo_D
lq benthic cp marine allo D -2.86633651449773 -0.301578427656139 0.195616472894752 -3.20997017498697 -0.165186301903758 0.61483851953133 -0.13389762268634 0.15952099842582 allo_D
lq benthic cr stream allo D -2.5188419440721 -0.474060297694847 -0.0146984725408726 -0.84106413697028 -0.0664926002121366 0.0587624598582608 -0.295799853122155 0.150444360625649 allo_D
lq benthic cs marine allo D -2.08848762525366 -1.59433633741612 0.00192871357135095 -0.777466659222361 0.0670581628633824 1.67639669178151 -0.976546634963813 0.0464618111515429 allo_D
lq benthic denmark marine allo D -3.4699324489541 -1.09186164110599 0.029002895898185 -1.58282285890829 0.0510822693042437 1.6228394570578 -0.0192884534086872 -0.0718783057737765 allo_D
lq benthic geneva lake allo D -4.89235457266786 0.0767137997480106 0.264138540158486 4.39974068037866 -0.00841341641732912 -3.23864761250847 -1.10292942544855 0.247437597976407 allo_D
lq benthic geneva stream allo D -4.20242687371879 -0.0792804285242075 0.183120195202749 1.95998277310137 0.00894608596773854 -1.45370188534373 -0.918111228322367 0.0828220077124189 allo_D
lq benthic hadsten lake allo D -4.42220248266096 -0.630224721363871 0.477597799156111 3.30444078087902 0.0114733479536786 0.652738695044999 -2.09257216794558 0.128675459431311 allo_D
lq benthic hald lake allo D -2.74371739235923 -1.0113085098285 0.145864146796385 -1.91785689667832 0.0611820400849909 1.58509628324467 -0.877243778613285 -0.0695950900509748 allo_D
lq benthic japan japansea allo D -6.04470381162896 0.2523867929796 0.0267754355538679 2.82960748055235 -0.0449147286854715 -0.63162637500387 -0.0132149645136538 -0.219947275828019 allo_D
lq benthic japan marine allo D -2.42892147056688 -0.839573543658781 0.0186036834179708 -1.26514989372877 -0.0692661828919335 0.432034526177398 0.0121920909622583 0.0885387480916296 allo_D
lq benthic joes lake allo D -5.43977295611106 0.249572369230729 0.0252016862928921 0.497296351126651 -0.000421837361420455 -0.87644067903265 0.0993132898988467 -0.000722055610151124 allo_D
lq benthic joes stream allo D -6.00780190908828 0.255846292045364 0.0303885049601318 2.27693386222626 -4.78888308883552e-05 -0.870501733445029 0.142967872545596 -0.0194167633059923 allo_D
lq benthic litcampbell marine allo D -3.45352647901301 -0.139397876932631 -0.321165045496191 -1.1680361935071 0.0462600372078101 -0.391216448630774 0.986817536968196 -0.177662607210997 allo_D
lq benthic ln marine allo D -3.12120179395956 -0.35811991447931 0.142952991447876 -2.80117346361752 -0.143406400518228 0.735054346553761 0.131715551925869 0.0899264937750959 allo_D
lq benthic lq limnetic para D -2.32531350918282 -1.77607542411365 0.194020708280618 -0.400747127706861 -0.055000025597246 1.24313579811457 -0.597862866067986 -0.0820080906496799 para_D
lq benthic mariager marine allo D -2.83832809830164 -0.806484234985379 0.16797170110949 -2.55343846181109 0.0460090850098416 1.39858198584524 -0.857060538427106 -0.0602009483925924 allo_D
lq benthic mh marine allo D -5.71923086521006 0.0215796698708178 0.657147159497827 2.56322912771171 -0.306892636955508 -0.0876817966082165 -1.30034478294347 0.368040043911617 allo_D
lq benthic mh white allo D -4.71409485782494 -0.552956777709679 0.172470114466488 -0.161436146703605 -0.0803046103371041 0.706534601471067 -0.0634817023119665 0.0598268117996327 allo_D
lq benthic misty lake allo D -3.22165481324064 -0.185773107032802 -0.112349578856728 0.842710573279344 0.0219087464935557 -1.56740474879943 -0.237282012926032 0.108703736672897 allo_D
lq benthic misty stream allo D -3.61797834216063 -0.0511111697425784 -0.127602212463631 0.556080339399167 0.0142181041763745 -2.33162548347683 -0.0466960698995492 0.165870053418272 allo_D
lq benthic ms marine allo D -1.9838635380653 -1.01967435362792 -0.294466278776051 -5.92108201001947 0.0867965275535135 1.38518635211091 0.906106644728465 -0.23484899959116 allo_D
lq benthic mud lake allo D -4.25330482283982 -0.152293269448707 0.00788405461567771 0.778059230391007 0.0142221589847463 -0.484722532105035 -0.0437660209141492 -0.000301737780699108 allo_D
lq benthic pcr lake allo D -2.59404914588264 -0.360077604128022 -0.452394210187357 -4.21675757633622 0.0127649449707826 0.817305542443241 0.968822611842335 -0.0872105840264699 allo_D
lq benthic pl lake allo D -2.51510432207359 -0.409528572513132 -0.108926389252952 -1.008401249286 -0.0189936772250626 -0.0253284825885231 0.00597234425965043 0.0676887846297543 allo_D
lq benthic rab marine allo D -2.20538332967806 -0.529996258805779 -0.338099001275277 -3.40592454432725 0.0445473750281887 0.491111386836685 0.575913032272988 -0.0933853404190743 allo_D
lq benthic rb stream allo D -5.92973052089427 0.195657392094073 0.558412155706539 6.6789281293227 -0.121020875786771 -1.62197450334672 -2.67562623881909 0.474049776972732 allo_D
lq benthic res marine allo D -2.74579320472034 -0.681368096234918 -0.148999881242065 -4.60405016564043 0.0207307328143165 0.836717382511304 0.578587948080138 -0.0770335624459086 allo_D
lq benthic roberts lake allo D -2.55409113303222 -0.5680440158317 -0.175771057751167 -4.06821185958359 0.0520660479044298 -0.636575203716319 0.405519031610747 0.00520968616448618 allo_D
lq benthic roberts stream allo D -2.42854954138262 -0.488225679734384 -0.134706328905236 -3.60343038067712 0.0551186892753558 -1.17640731090634 0.237764378499423 -0.0479517141220392 allo_D
lq benthic sj marine allo D -2.93182281138905 -1.07975058844219 0.130872086839455 -0.727745734372059 -0.0198442760950981 1.23805048979095 -0.971857771119022 0.124057180079908 allo_D
lq benthic sk marine allo D -3.43390965427181 -0.196628312063975 0.29578046449512 -2.32846731288419 -0.159933509052834 0.48013715327246 -0.572639522363858 0.207759117463265 allo_D
lq benthic sr marine allo D -3.5656777539627 -0.105631285609982 0.315125239394489 -1.45687612910534 -0.210170985733851 0.204286607730642 -0.568942942772868 0.320066618053301 allo_D
lq benthic sr white allo D -2.74318969285198 -0.260595351338616 0.193172682618999 -4.66563237601916 -0.143199158114167 0.723477271000321 -0.116405514521203 0.139815961922746 allo_D
lq benthic stl lake allo D -2.77135799626411 -0.265442432384771 0.00123287197648183 -0.0763374535062418 -0.0841202989170842 -0.209862320860156 -0.335167755999986 0.168320766238375 allo_D
lq benthic wc stream allo D -3.71055153989967 -0.637389631705105 -0.0295009308880759 0.0507440680748314 0.0405591589385022 0.586199886081062 -0.270327958066504 0.000575893892680703 allo_D
lq limnetic al marine allo D -4.69285749474946 -0.205160575871509 0.0369622230412416 -0.788160332490361 0.0129958126559906 0.429460277439188 -0.108298286031523 0.0070261012630396 allo_D
lq limnetic bea lake allo D -2.11103039333874 -0.418942591911214 -0.119840442360408 -4.92071058286407 -0.00218725176504077 0.627072278104042 0.0520864608410399 0.00326400827969334 allo_D
lq limnetic boot lake allo D -5.92134593862292 0.0572191559526625 0.322708008432294 3.00219332011553 0.0180785204270916 0.106362743856972 -0.556100179080851 -0.232856805773119 allo_D
lq limnetic boot stream allo D -2.38742426363063 -0.203646079768968 -0.584206234158435 -2.30892005457898 0.0560206084123928 0.203084116164967 0.480240320303281 -0.0998421196884744 allo_D
lq limnetic cl marine allo D -5.6243647161882 -0.167792346524963 0.375334953036248 0.988096999638832 -0.0190536491279902 0.465824453732468 -0.75724179110986 0.0434952870753173 allo_D
lq limnetic cl white allo D -4.62742587689614 -0.217382064377165 0.244460534390496 -1.28489582597088 -0.00686653288178461 0.467265266577071 -0.621711161494577 0.0562654860535051 allo_D
lq limnetic constance lake allo D -6.46406293722797 0.17704649730359 0.237353937070189 6.93873942003577 -0.00782504031035525 -1.06854541323334 -0.89248093212709 0.0772547124217785 allo_D
lq limnetic constance stream allo D -6.4453151451027 0.195567479513863 0.270280477330772 6.46031588060001 -0.0111910044692655 -1.14284349607423 -0.966681958147099 0.0902554422251656 allo_D
lq limnetic cp marine allo D -4.99754898300422 -0.074064595022028 0.073831355874433 1.58381028174817 0.000729026441873536 0.105928268091997 -0.43180964235223 0.0423023114195033 allo_D
lq limnetic cr stream allo D -7.71452950233252 0.55054668253681 0.411923011518 8.84136764914608 -0.10869258790618 -1.70905548881555 -0.829124501774825 0.214206499592149 allo_D
lq limnetic cs marine allo D -5.8932964273759 0.0797280211663711 0.287333092950321 5.77634522287066 -0.0788034371905097 -0.827324282300681 -1.2560135378832 0.20439245036382 allo_D
lq limnetic denmark marine allo D -4.69282707443225 -0.142734158925471 -0.285973113701849 0.419263490106664 0.0431012690607744 0.267740910872242 0.720322945200461 -0.133497962206748 allo_D
lq limnetic geneva lake allo D -6.68053656141098 0.114720434413071 0.432016499983764 6.05488536213389 -0.0105299086266366 -0.564084208139682 -1.28161436295326 0.0389808219641148 allo_D
lq limnetic geneva stream allo D -5.55917257550346 0.0464483944793777 0.30960966283559 4.39411639259914 -0.000656447836651915 -0.373039484450622 -1.12914144231128 0.00403005959881488 allo_D
lq limnetic hadsten lake allo D -5.33671277351247 0.436478160341488 0.5083167576065 6.14219114578799 -0.0939884351387422 -1.96535730795301 -2.59387409684287 0.427396036479469 allo_D
lq limnetic hald lake allo D -3.22914462944042 -0.129987121746092 0.0373369457961973 0.635716686401085 -0.00990296619401473 -0.413338152771796 -1.35840186653898 0.202303394420713 allo_D
lq limnetic japan japansea allo D -5.41283290510577 -0.0026115968532473 -0.100920607612855 1.62240544439153 0.0556532239397154 0.507144756561636 0.439523964943308 -0.431078445569952 allo_D
lq limnetic japan marine allo D -3.96776906245075 -0.156885078621752 0.196251396176337 1.26362303850544 -0.162898229097579 0.211610855466867 -0.536174003838763 0.187583010190483 allo_D
lq limnetic joes lake allo D -6.45509331394059 -0.00799030812332085 0.232584844455486 4.12602278503902 0.00763339770181825 0.181278886270889 -0.646315584001625 -0.0406886826212866 allo_D
lq limnetic joes stream allo D -6.99661956117754 0.392718860376683 0.202386243633104 7.41509943088541 -0.0156911383737414 -1.9626226575747 -0.981663295687476 0.127161012114128 allo_D
lq limnetic litcampbell marine allo D -2.66492397806101 -0.586550586661129 -0.403733112977756 -1.28512073857775 0.0313547671108242 0.516522665855833 0.741057191847766 -0.0613112694588669 allo_D
lq limnetic ln marine allo D -5.4204000115828 -0.163928675209662 0.191506299216299 2.26330393574315 0.00107428518145448 0.269342271065377 -0.629512902303545 0.0403033759913779 allo_D
lq limnetic mariager marine allo D -2.99186294893683 0.165568136378755 -0.191649443010121 -2.91196834721699 -0.0283762403299326 -0.754658909245983 -0.20481580603333 0.189405984313624 allo_D
lq limnetic mh marine allo D -4.10954132020087 -0.363074462434352 0.00397873627780456 -1.57760637652966 0.0289910997369352 0.845116360705151 -0.0205975089174438 -0.0712997274697882 allo_D
lq limnetic mh white allo D -5.25359563046667 -0.123957811053383 0.369010357484656 2.24613058866046 -0.0084509053030409 0.0072028521237599 -1.2761651959081 0.0752153026072472 allo_D
lq limnetic misty lake allo D -4.22407072238857 0.427294240018175 -0.0586351812095258 3.58306660220865 -0.523298824603088 -0.798660122011198 -0.407276703927481 0.62019829920828 allo_D
lq limnetic misty stream allo D -5.05148575787388 0.0917771387770627 -0.163195979175434 6.8118060275929 0.0136053228294973 -1.53325668896097 -0.854686131277399 0.127406527959516 allo_D
lq limnetic ms marine allo D -5.53661145496021 -0.00717726207932107 0.0227038443042849 4.27920332462271 0.00564066383123482 -0.800787697647205 -0.366504518562887 0.100972078863781 allo_D
lq limnetic mud lake allo D -4.00470497740072 -0.164412664595399 0.0512629247892593 -1.02054534862176 0.00763828016674646 0.306322344988618 0.10335776669578 -0.0523845920885145 allo_D
lq limnetic pcr lake allo D -3.88166419966819 0.0983924008679616 -0.0379458039790486 -1.09319603629656 -0.154748605243273 -0.33892883307288 0.322538691134043 0.170243194902757 allo_D
lq limnetic pl lake allo D -6.47983194986775 0.403636444726727 0.235285907091813 6.76808454526408 -0.0598222419917053 -1.39866252230066 -0.469822463519693 0.102633360580628 allo_D
lq limnetic rab marine allo D -3.99340474750623 -0.184465428977331 0.412337408328474 -1.53475591417756 -0.0164565197071908 0.312477790021818 -1.88850817670448 0.124028879210947 allo_D
lq limnetic rb stream allo D -8.56142070601182 0.656128064555795 1.19033625019019 11.8099067177916 -0.288242995765944 -1.90742619240232 -3.9921637710841 0.736044970467831 allo_D
lq limnetic res marine allo D -3.30804837469935 -0.134415870934437 -0.0919067402065698 -1.31320806438635 0.0143497627012054 -0.0739517145723379 -0.317696060455223 0.0310169514780645 allo_D
lq limnetic roberts lake allo D -6.28110168414851 0.0870942189619646 0.0948687076400637 5.5053107384954 0.0106526942548383 -0.386085929638203 -0.509708572487768 -0.0337158322476279 allo_D
lq limnetic roberts stream allo D -8.18917888344155 0.225088873209393 0.456942956241981 8.07315976523116 -0.00462087087666445 -0.727292328709945 -0.972049451795749 -0.0357468183920565 allo_D
lq limnetic sj marine allo D -5.89941562860019 0.0995514481323071 0.409678708906801 5.45383073683266 -0.334749429660243 -0.719450861293051 -1.26264657904135 0.4637595065901 allo_D
lq limnetic sk marine allo D -5.17389856846933 -0.166382816194184 0.177195607250479 0.646831786877181 0.00517710960894189 0.40058414985847 -0.419046579474596 0.00517883778210194 allo_D
lq limnetic sr marine allo D -4.79965686854734 -0.223551777645286 0.0768952103094754 -0.769779017678564 0.0125717741376621 0.520386954795645 -0.0390527037265312 -0.0214421010700929 allo_D
