pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
constance stream misty stream allo S -3.95621952279051 -0.204275257929765 -0.573088819675955 0.00187600369130444 allo_S sl bc allo allo_S
constance stream roberts lake allo D -4.33616471943764 -0.254620291576705 0.131033386659485 -0.0143846623243971 allo_D sl bc allo allo_D
constance stream roberts stream allo S -4.52634478335884 -0.11931779231234 -0.407553504597545 0.0617873513072314 allo_S sl bc allo allo_S
constance stream sk marine allo D -4.0176007699553 -0.00986342203450846 0.333944796153824 -0.212958271410802 allo_D sl ns allo allo_D
constance stream sr marine allo D -0.894513107922481 -0.120703073481405 -2.33927424018627 -0.194184057255951 allo_D sl ns allo allo_D
constance stream sr white allo D -3.78117689725113 -0.0253487079289065 0.683850179748286 -0.259240870992796 allo_D sl ns allo allo_D
cp marine ln marine allo S -5.00836710956683 0.0356705154764504 -1.56830054515982 0.0109569726571221 allo_S ns ns para para_S
cp marine mh marine allo S -7.12753375881871 0.0687389682317695 0.915785300829287 -0.81624547665826 allo_S ns ns para para_S
cp marine mh white allo D -4.51446846730949 -0.153800843082048 -0.0945441245298985 -0.111259855694819 allo_D ns ns para para_D
cp marine sk marine allo S -7.69948592113315 -0.0880336573062164 2.6600532274319 -0.3591570264083 allo_S ns ns para para_S
cp marine sr marine allo S -5.21696785561534 0.03783508528974 -0.505193342560859 -0.177477453727698 allo_S ns ns para para_S
cp marine sr white allo D -6.56558473338914 -0.217970990015146 0.134045668398033 0.0713817338685765 allo_D ns ns para para_D
cr stream al marine allo D -2.88104203694899 -0.563352938348426 0.454450581975094 -0.121464071450131 allo_D or ns allo allo_D
cr stream bea lake allo D -3.34513637972341 -0.105783697145939 -0.373076193107003 -0.128157019268507 allo_D or al allo allo_D
cr stream boot lake allo D -4.46157338097283 -0.308138012116355 0.783246414747236 -0.0875995560741777 allo_D or bc allo allo_D
cr stream boot stream allo S -3.90020382439009 -0.145337902975976 0.76002819249026 -0.365158868289882 allo_S or bc allo allo_S
cr stream cl marine allo D -2.89973791485332 -0.422123022131768 0.00716219666545951 -0.0020006727673647 allo_D or ns allo allo_D
cr stream cl white allo D -2.3518654724589 -0.433151263795065 -0.556417444171989 -0.0466723034345832 allo_D or ns allo allo_D
cr stream constance lake allo D -3.28079698130117 -0.381180812812923 -0.145405059563639 -0.0783911376616986 allo_D or sl allo allo_D
cr stream constance stream allo S -2.30188184747097 -0.381515943043164 -1.31876853135903 -0.0881647773702143 allo_S or sl allo allo_S
cr stream cp marine allo D -3.55257025636527 -0.395396329610203 0.961188204113103 -0.077176500940229 allo_D or ns allo allo_D
cr stream cs marine allo D -4.20345662245112 -0.359190541771342 0.314350068220811 -0.135770992292706 allo_D or or para para_D
cr stream denmark marine allo D -4.19948388092256 -0.0577916218288256 0.430882062167242 -0.065444964312189 allo_D or ne allo allo_D
cr stream geneva lake allo D -2.45875776170011 -0.196278219579597 -0.891620468695211 -0.202684007291877 allo_D or sl allo allo_D
cr stream geneva stream allo S -2.45353214441152 -0.19290992016403 -1.01382815225876 -0.156092332000582 allo_S or sl allo allo_S
cr stream hadsten lake allo D -3.2703674299153 -0.247341372651004 0.0944474991039332 -0.344415953536393 allo_D or ne allo allo_D
cr stream hald lake allo D -3.63993386351503 -0.117297603016543 0.201929351444488 -0.26724426908725 allo_D or ne allo allo_D
cr stream japan japansea allo D -3.14637166578783 -0.108718749141603 -0.472876175559218 -0.29894758229379 allo_D or jp allo allo_D
cr stream japan marine allo D -3.50801039251154 -0.465264710911427 -0.416342977292791 -0.0880429883923787 allo_D or jp allo allo_D
cr stream joes lake allo D -4.97966007623107 -0.215096282651138 1.31391099980967 -0.124378195083154 allo_D or bc allo allo_D
cr stream joes stream allo S -4.33788807707166 -0.153494725773308 0.98696639234661 -0.239582134549854 allo_S or bc allo allo_S
cr stream litcampbell marine allo D 1.55152202432239 -0.111048364523793 -4.57443286413833 -0.1736547984013 allo_D or bc allo allo_D
cr stream ln marine allo D -3.13948883378728 -0.548949411656461 0.592266786291459 -0.0719718735986019 allo_D or ns allo allo_D
cr stream mariager marine allo D -3.68534671984229 -0.200896578785225 0.409975393686828 -0.290323707246638 allo_D or ne allo allo_D
cr stream mh marine allo D -4.0580444564522 -0.480562484112494 1.20834721168088 -0.0445361708578484 allo_D or ns allo allo_D
cr stream mh white allo D -4.77992517769054 -0.438136643571593 2.0093611221039 -0.0184079444077204 allo_D or ns allo allo_D
cr stream misty lake allo D -4.64915899112385 -0.804276138149347 0.765485798580811 -0.0441995599414171 allo_D or bc allo allo_D
cr stream misty stream allo S -4.80824524893172 -0.389347122061044 0.766167337236515 -0.0970299368718991 allo_S or bc allo allo_S
cr stream ms marine allo D -3.70914624969972 -1.07264183158711 0.0929116378335973 -0.124888007194919 allo_D or or para para_D
cr stream mud lake allo D -2.98850360606533 -0.153907549936782 -0.457927770028637 -0.220788943433382 allo_D or al allo allo_D
cr stream pcr lake allo D -5.13929769669799 -0.181538046585778 0.934732539727886 -0.14428290114923 allo_D or or para para_D
cr stream pl lake allo D -4.20955176101637 -0.00700497692302409 0.11199641693158 -0.2975188163414 allo_D or or para para_D
cr stream rab marine allo D -2.30571134500729 -0.123324051208985 -0.900540986318628 -0.0791446601089269 allo_D or al allo allo_D
cr stream rb stream allo S -3.40661504004349 -0.147741948113847 -0.323480437149334 -0.128157870913482 allo_S or or para para_S
cr stream res marine allo D -3.54914477490521 -0.0857124915003695 -0.387233223425916 -0.124031890314301 allo_D or al allo allo_D
cr stream roberts lake allo D -4.86465990210437 -0.352839232552036 1.16526508504793 -0.177966583728618 allo_D or bc allo allo_D
cr stream roberts stream allo S -4.36587267869667 -0.600997556750717 0.55099466915354 -0.146780785468807 allo_S or bc allo allo_S
cr stream sj marine allo D -4.71551585485493 -0.367409406894276 0.56823945227769 -0.100491283144151 allo_D or or para para_D
cr stream sk marine allo D -2.79390356229475 -0.400099255014012 0.0542910654809665 -0.0779644571003779 allo_D or ns allo allo_D
cr stream sr marine allo D -3.03150383955772 -0.431369433956106 0.107974255833934 -0.0260727983421032 allo_D or ns allo allo_D
cr stream sr white allo D -3.01142956205117 -0.443383133315954 0.557045015955724 -0.113710605290089 allo_D or ns allo allo_D
cr stream stl lake allo D -1.87279255831968 0.0421679735618365 -6.693637302175 0.136569545256637 allo_D or or para para_D
cr stream wc stream allo S -4.43470343066954 -0.154267210037025 0.209968031679264 -0.0588545098423009 allo_S or or para para_S
cs marine al marine allo S -4.03398583632722 -0.0231264452869045 -0.0568433860189623 -0.0457486349184289 allo_S or ns allo allo_S
cs marine bea lake allo D -3.61587526183089 -0.00657524827801944 -0.126528809744136 -0.205406592790265 allo_D or al allo allo_D
cs marine boot lake allo D -5.3179079982718 -0.0604799005850243 0.895696412475132 -0.0521345046445314 allo_D or bc allo allo_D
cs marine boot stream allo D -4.58616846089449 -0.236065940940865 0.620957784305772 -0.027769890594675 allo_D or bc allo allo_D
cs marine cl marine allo S -5.36779188831201 -0.0894117227030822 0.654282371958288 0.0953633455065833 allo_S or ns allo allo_S
cs marine cl white allo D -4.12153020447845 -0.116644021507508 0.146141038553173 -0.0357790466241777 allo_D or ns allo allo_D
cs marine constance lake allo D -5.24780191481453 0.0016805526909174 1.22595363746847 -0.169344289971876 allo_D or sl allo allo_D
cs marine constance stream allo D -5.72661727398106 -0.0769481845029172 1.58748773625862 -0.132873858318932 allo_D or sl allo allo_D
cs marine cp marine allo S -4.07484845922085 -0.0703768650205083 -0.0182060095022667 -0.0600814523079705 allo_S or ns allo allo_S
cs marine denmark marine allo S -4.14592302649074 0.0167563470693037 0.0597632771487743 -0.0416595761970217 allo_S or ne allo allo_S
cs marine geneva lake allo D -3.85316572345138 0.00245861436305291 -0.738890289754235 -0.0697178838431847 allo_D or sl allo allo_D
