lg_bp_group,benlim_lq,benlim_paxton,benlim_priest,catchen_group1,catchen_group2,catchen_group3,fer_group1,hohenlohe_group1,hohenlohe_group2,japan_group1,roesti_boot,roesti_constance,roesti_geneva,roesti_joes,roesti_misty,roesti_roberts,russian_Ershov,russian_NilMash,whtcmn_CL,whtcmn_MH,whtcmn_SR,overalltrue.x,overallfalse.x,overalltotal,overallprop,bltrue.x,blfalse.x,bltotal,blprop,mltrue.x,mlfalse.x,mltrue2.x,mlfalse2.x,mltotal,mlprop,sltrue.x,slfalse.x,sltotal,slprop,wctrue.x,wcfalse.x,wctotal,wcprop,parallel_allpops_sig,parallel_benlim_sig,parallel_streamlake_sig,parallel_marinefresh_sig,parallel_whitecomm_sig
1_68,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,9,14,0.357142857,3,0,3,1,1,3,0,2,6,0.166666667,0,1,1,0,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1_69,TRUE,TRUE,TRUE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,9,14,0.357142857,3,0,3,1,0,4,0,2,6,0,1,0,1,1,0,3,3,0,TRUE,TRUE,FALSE,FALSE,FALSE
1_70,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,5,11,16,0.3125,0,3,3,0,2,4,1,1,8,0.375,1,3,4,0.25,0,0,0,NA,TRUE,FALSE,FALSE,FALSE,FALSE
1_71,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,15,0.333333333,2,1,3,0.666666667,2,1,0,2,5,0.4,0,3,3,0,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1_74,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,16,19,0.157894737,0,3,3,0,2,4,0,2,8,0.25,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_75,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,12,17,0.294117647,3,0,3,1,1,2,0,2,5,0.2,0,5,5,0,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1_77,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,3,6,9,0.333333333,2,1,3,0.666666667,0,0,0,2,2,0,0,0,0,NA,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1_78,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6,9,15,0.4,3,0,3,1,1,3,1,1,6,0.333333333,0,2,2,0,0,3,3,0,TRUE,TRUE,FALSE,FALSE,FALSE
1_79,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,6,5,11,0.545454545,2,1,3,0.666666667,3,1,0,2,6,0.5,0,0,0,NA,0,1,1,0,TRUE,TRUE,FALSE,TRUE,FALSE
1_80,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6,14,20,0.3,1,2,3,0.333333333,3,3,1,1,8,0.5,0,5,5,0,0,3,3,0,TRUE,FALSE,FALSE,TRUE,FALSE
1_81,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,16,21,0.238095238,0,3,3,0,3,3,0,2,8,0.375,1,5,6,0.166666667,0,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
1_82,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,13,19,0.315789474,2,1,3,0.666666667,2,4,1,1,8,0.375,0,4,4,0,0,3,3,0,TRUE,TRUE,FALSE,FALSE,FALSE
1_83,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,11,17,0.352941176,1,2,3,0.333333333,2,2,1,1,6,0.5,1,3,4,0.25,0,3,3,0,TRUE,FALSE,FALSE,TRUE,FALSE
1_84,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,15,0.333333333,1,2,3,0.333333333,3,0,0,2,5,0.6,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
1_86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_87,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,13,15,0.133333333,0,3,3,0,1,3,0,2,6,0.166666667,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_88,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,12,0.083333333,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_89,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,1,6,7,0.142857143,0,3,3,0,0,0,0,2,2,0,0,1,1,0,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1_90,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,12,14,0.142857143,1,2,3,0.333333333,0,4,0,2,6,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,2,13,15,0.133333333,0,3,3,0,0,6,1,1,8,0.125,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_92,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,14,21,0.333333333,3,0,3,1,1,5,0,2,8,0.125,2,4,6,0.333333333,0,3,3,0,TRUE,TRUE,FALSE,FALSE,FALSE
1_93,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,14,18,0.222222222,1,2,3,0.333333333,2,4,0,2,8,0.25,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_94,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,13,17,0.235294118,1,2,3,0.333333333,1,4,1,1,7,0.285714286,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_95,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,9,14,0.357142857,2,1,3,0.666666667,0,3,1,1,5,0.2,1,1,2,0.5,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1_96,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,12,14,0.142857143,1,2,3,0.333333333,0,3,0,2,5,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_98,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,12,0.166666667,1,2,3,0.333333333,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_99,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,12,0.083333333,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,3,0,2,5,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_103,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,9,0.111111111,0,3,3,0,0,0,0,2,2,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_104,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,15,18,0.166666667,1,2,3,0.333333333,1,4,0,2,7,0.142857143,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_105,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,9,11,0.181818182,1,2,3,0.333333333,1,1,0,2,4,0.25,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_106,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,14,18,0.222222222,1,2,3,0.333333333,2,4,0,2,8,0.25,1,2,3,0.333333333,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_107,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,5,11,16,0.3125,1,2,3,0.333333333,2,4,1,1,8,0.375,0,2,2,0,0,2,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1_108,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,13,17,0.235294118,2,1,3,0.666666667,1,5,0,2,8,0.125,0,2,2,0,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1_109,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,12,14,0.142857143,1,2,3,0.333333333,1,2,0,2,5,0.2,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_110,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,15,19,0.210526316,1,2,3,0.333333333,1,5,1,1,8,0.25,0,4,4,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
1_111,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,13,16,0.1875,1,2,3,0.333333333,1,4,0,2,7,0.142857143,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_112,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,17,19,0.105263158,1,2,3,0.333333333,1,5,0,2,8,0.125,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_113,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18,20,0.1,1,2,3,0.333333333,1,5,0,2,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_114,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,3,15,18,0.166666667,1,2,3,0.333333333,1,4,0,2,7,0.142857143,0,5,5,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_115,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,15,18,0.166666667,2,1,3,0.666666667,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1_116,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,0,4,1,1,6,0.166666667,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_117,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,1,13,14,0.071428571,0,2,2,0,0,5,0,2,7,0,0,4,4,0,0,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1_119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,4,0,2,6,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_120,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,0,4,0,2,6,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,4,0,2,6,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,20,0.05,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_126,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,6,8,0.25,0,2,2,0,0,0,1,1,2,0.5,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_127,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,2,8,10,0.2,0,3,3,0,0,1,0,2,3,0,0,0,0,NA,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
1_129,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,9,0.111111111,0,3,3,0,0,0,0,2,2,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_132,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,2,11,13,0.153846154,0,3,3,0,0,4,0,2,6,0,0,0,0,NA,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
1_134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,1,1,8,0.125,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,15,0,0,3,3,0,0,5,0,2,7,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16,16,0,0,3,3,0,0,6,0,2,8,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_140,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,1,3,0,2,6,0.166666667,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,18,19,0.052631579,0,3,3,0,0,6,1,1,8,0.125,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,19,20,0.05,0,3,3,0,0,6,1,1,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_144,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,FALSE,2,9,11,0.181818182,0,3,3,0,0,3,2,0,5,0.4,0,0,0,NA,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_145,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,7,10,17,0.411764706,0,3,3,0,4,2,2,0,8,0.75,1,1,2,0.5,0,3,3,0,TRUE,FALSE,FALSE,TRUE,FALSE
1_146,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,6,11,17,0.352941176,0,3,3,0,3,3,2,0,8,0.625,1,1,2,0.5,0,3,3,0,TRUE,FALSE,FALSE,TRUE,FALSE
1_147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,16,19,0.157894737,0,3,3,0,1,5,2,0,8,0.375,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
1_148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_149,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,1,5,0,2,8,0.125,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,5,0,2,7,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,0,2,8,0,0,6,6,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
1_154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,17,19,0.105263158,0,3,3,0,0,5,0,2,7,0,1,4,5,0.2,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2,18,20,0.1,0,3,3,0,0,6,1,1,8,0.125,0,6,6,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,4,1,1,6,0.166666667,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_158,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,1,6,7,0.142857143,0,2,2,0,0,1,0,2,3,0,0,0,0,NA,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,20,0.05,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_160,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,7,9,0.222222222,1,2,3,0.333333333,0,0,0,2,2,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1_162,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,12,15,0.2,2,1,3,0.666666667,0,3,0,2,5,0,0,3,3,0,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
