pop1 ecotype1 reg1 pop2 ecotype2 reg2 geography geography2 ecology group group2 lg n.sites num.outliers nnd.mean.null nnd.sd.null nnd.mean.emp nnd.emp.percentile nnd.emp.zscore nnd.emp.pvalue disp.all disp.out
cr stream or cp marine ns allo allo D allo_D allo_D 7 208 75 0.367742213079237 0.0591403980381277 0.379055506844057 0.5775 0.19129552962302 0.848294063264937 1.46533025929174 3.72956518249345
cr stream or cp marine ns allo allo D allo_D allo_D 8 131 42 0.583587996971385 0.119450091605906 0.392299479426663 0.0541 -1.60140955082586 0.109286238739277 1.58332387607292 7.2224115199751
cr stream or cp marine ns allo allo D allo_D allo_D 9 138 40 0.236409130101624 0.144781013009646 0.274556512624278 0.707 0.263483323742959 0.792178075308476 22.2771511112174 30.953153473171
cr stream or cp marine ns allo allo D allo_D allo_D 10 112 44 0.43332272716547 0.0945574555396216 0.425316054734274 0.4684 -0.0846752102782835 0.932519604503581 2.54787495802062 4.33471482644465
cr stream or cp marine ns allo allo D allo_D allo_D 11 142 44 0.328509789505645 0.0730008694859962 0.230179857889683 0.0885 -1.34696932116439 0.177990113524802 1.52172578445314 7.57968363064858
cr stream or cp marine ns allo allo D allo_D allo_D 12 127 25 0.891908958065167 0.758151040596916 0.272496300177148 0.2301 -0.817004296927874 0.413925972467486 26.8827482288322 0.680879445816618
cr stream or cp marine ns allo allo D allo_D allo_D 13 157 45 0.530856732274875 0.119497716083902 0.279820723755865 0.0077 -2.10075988684799 0.0356620493259324 2.30537397244335 11.3291095583445
cr stream or cp marine ns allo allo D allo_D allo_D 14 123 18 1.21516421944993 0.392238843229045 0.889278101942731 0.2251 -0.830835913201224 0.406066331526718 1.9871801988326 1.96614284418345
cr stream or cp marine ns allo allo D allo_D allo_D 15 106 28 0.692182565643707 0.164716314244895 1.17300742923882 0.9986 2.91910892858028 0.00351033537295879 1.27490264031507 7.03249981927756
cr stream or cp marine ns allo allo D allo_D allo_D 16 120 30 0.674218311371817 0.233961352928457 1.18553951847883 0.9793 2.1854943165052 0.0288526222196694 4.39302173060317 2.74552144286265
cr stream or cp marine ns allo allo D allo_D allo_D 17 130 31 0.928750166787175 0.219802238933309 0.845103246518102 0.3562 -0.380555360468609 0.703533210284895 2.35928991460584 11.9112868493713
cr stream or cp marine ns allo allo D allo_D allo_D 18 153 46 0.410067693937086 0.102236781330211 0.856596894206392 1 4.36759837760423 1.25620218498384e-05 1.86986053524173 7.74329501242579
cr stream or cp marine ns allo allo D allo_D allo_D 20 111 53 0.00776051723677313 0.00133199586663624 0.00459523445614533 0.0087 -2.37634579799505 0.017485068004577 0.020739803860247 0.0544943326231912
cr stream or cp marine ns allo allo D allo_D allo_D 21 102 34 0.430638125843776 0.100816459483701 0.59059642093024 0.9447 1.58662876980246 0.112596747525834 1.14812739942275 7.03313202189553
cr stream or cs marine or allo para D allo_D para_D 1 1867 209 0.0974309563696397 0.0145376174526457 0.0864783642514926 0.2276 -0.753396638329742 0.451211602280663 0.561678497562542 12.6030585549911
cr stream or cs marine or allo para D allo_D para_D 2 1357 106 0.270225769172269 0.0345826257846234 0.16878697015649 0.0017 -2.93323010368065 0.00335455172209862 0.377041240538415 19.4306845035602
cr stream or cs marine or allo para D allo_D para_D 3 1087 77 0.28076683088146 0.0383708324131484 0.256049260108245 0.261 -0.644176037336751 0.519461287794616 0.286576852898231 3.9062800768626
cr stream or cs marine or allo para D allo_D para_D 4 2183 246 0.117147367201134 0.0135947640073882 0.105673937235021 0.2023 -0.843959480273207 0.398692048512027 0.699001396487314 11.9916837384698
cr stream or cs marine or allo para D allo_D para_D 5 952 59 0.272041758947033 0.0675239162608545 0.0972571418535384 0 -2.58848459586196 0.00963992585012347 1.32507201826106 4.98122130798864
cr stream or cs marine or allo para D allo_D para_D 6 963 43 0.538489796044287 0.0937763217116077 0.208325571955937 2e-04 -3.52076321679274 0.000430306679130954 0.370893895975564 21.8249800391095
cr stream or cs marine or allo para D allo_D para_D 7 1792 221 0.130759171601624 0.0132563807296138 0.114082734317269 0.1049 -1.25799323544632 0.208394202671933 0.41926384480078 6.19070705050269
cr stream or cs marine or allo para D allo_D para_D 8 1249 91 0.277873985104801 0.0354633082645407 0.19160181616262 0.0069 -2.43271632467644 0.0149860366401698 0.324623980263573 13.5676570164142
cr stream or cs marine or allo para D allo_D para_D 9 1134 106 0.0869543231709677 0.0202204007425921 0.200876675431132 0.9998 5.63403038893283 1.76045978682966e-08 20.240753205674 31.0648688708834
cr stream or cs marine or allo para D allo_D para_D 10 996 81 0.278659006552658 0.0416319864213078 0.44882917308875 1 4.08748611738104 4.3607276207031e-05 0.454957243461308 9.72417753518547
cr stream or cs marine or allo para D allo_D para_D 11 1198 115 0.134753789150302 0.0203075203178312 0.0707951317488008 4e-04 -3.1495060155297 0.00163546741503393 0.3305673347214 4.16493829844564
cr stream or cs marine or allo para D allo_D para_D 12 1094 114 0.0676812149882081 0.0164757596847283 0.0466629669097731 0.0085 -1.27570737135218 0.202058981853577 26.4752306458382 0.202722260690659
cr stream or cs marine or allo para D allo_D para_D 13 1234 86 0.289895194974941 0.0474079651252228 0.408939706993122 0.983 2.51106563430299 0.012036731514705 1.15178481456199 5.73636244346976
cr stream or cs marine or allo para D allo_D para_D 14 897 45 0.459212584720705 0.0830799201177438 0.844012904679725 1 4.63168861276789 3.62695369041725e-06 0.341924808148824 9.63815015060672
cr stream or cs marine or allo para D allo_D para_D 15 879 39 0.545160156134866 0.121217526510186 0.342010523911743 0.023 -1.67590973080986 0.0937558754124851 1.26493383581082 3.28639348754738
cr stream or cs marine or allo para D allo_D para_D 16 1074 52 0.408868619957477 0.142729072850143 0.365552895567863 0.5398 -0.303482139445357 0.761522456722125 3.80695580834048 3.37454743364356
cr stream or cs marine or allo para D allo_D para_D 17 904 45 0.666738900454523 0.106731241621974 0.964124002255447 0.9986 2.78629853154165 0.00533137473302783 0.607907826334213 9.33361503683045
cr stream or cs marine or allo para D allo_D para_D 18 1002 74 0.28845225548613 0.0407210215240572 0.372031533083277 0.9797 2.05248479701744 0.0401225710558008 0.359003711146455 7.59135397353204
cr stream or cs marine or allo para D allo_D para_D 20 1095 123 0.0036237164716331 0.000370472552770878 0.0033459076807525 0.2301 -0.749876849992747 0.453328878332833 0.00484067970950965 0.0402594684047336
cr stream or cs marine or allo para D allo_D para_D 21 906 73 0.206340573154667 0.0344056207247925 0.330296351763719 0.9998 3.60277698811375 0.000314835627022227 0.35348132098691 3.95931183332042
cr stream or denmark marine ne allo allo D allo_D allo_D 1 452 198 0.0921481243100103 0.0163128500951409 0.102967803034969 0.7428 0.663261089377735 0.507163352459131 1.62863818001992 5.25899493727065
cr stream or denmark marine ne allo allo D allo_D allo_D 2 345 126 0.209595884361328 0.0351726481027015 0.094158726732029 1e-04 -3.28201497061669 0.00103068132903553 1.52540979035205 14.6873698117874
cr stream or denmark marine ne allo allo D allo_D allo_D 3 292 92 0.212190625795005 0.0327967101834032 0.197023683350467 0.3343 -0.462453165568211 0.643756380794592 0.739367432054329 1.73302445342761
cr stream or denmark marine ne allo allo D allo_D allo_D 4 646 301 0.0925911755913138 0.012066546573393 0.102142504657215 0.7854 0.791554485602517 0.428620494550373 1.17880183722311 6.07373089734281
cr stream or denmark marine ne allo allo D allo_D allo_D 5 182 65 0.202743265215797 0.0702659551624943 0.168859713844073 0.3903 -0.482218612034312 0.629650656542621 2.40054428170775 5.89750904654151
cr stream or denmark marine ne allo allo D allo_D allo_D 6 280 92 0.220398612082251 0.0303074355027525 0.251083773666163 0.8453 1.01246314889048 0.311316657890757 0.7455136708463 2.03725130935876
cr stream or denmark marine ne allo allo D allo_D allo_D 7 469 231 0.108025349783727 0.0126955273008391 0.0859762162771907 0.0441 -1.73676389991925 0.0824288535202856 1.11889795751285 5.12476093067935
cr stream or denmark marine ne allo allo D allo_D allo_D 8 338 139 0.161320401530106 0.022769653687359 0.192488426571714 0.9126 1.36884053967459 0.171049125605104 0.95512159795933 3.99377041384024
cr stream or denmark marine ne allo allo D allo_D allo_D 9 314 119 0.0576065526128516 0.0149009619328014 0.123376471466841 1 4.41380356184995 1.01570128074737e-05 20.7753579563524 29.3984444319377
cr stream or denmark marine ne allo allo D allo_D allo_D 10 245 90 0.213452814893728 0.0359754456634111 0.194876968854299 0.3091 -0.516347906103131 0.605611442738442 1.38486706924975 2.74466436548469
cr stream or denmark marine ne allo allo D allo_D allo_D 11 290 125 0.116773658200654 0.0174466403786869 0.135184415164084 0.8555 1.05526087337254 0.291306030432869 0.829547358110882 4.15200592290719
cr stream or denmark marine ne allo allo D allo_D allo_D 12 304 118 0.0483456458806527 0.0134037626421041 0.0539992652882449 0.835 0.421793458937637 0.673175780508518 27.3624745398103 27.9141542185894
cr stream or denmark marine ne allo allo D allo_D allo_D 13 331 111 0.213582888962572 0.04266398581815 0.270591736611563 0.8928 1.33622882522006 0.181474492123064 2.35697114258573 4.34898849253826
cr stream or denmark marine ne allo allo D allo_D allo_D 14 257 52 0.376906647851572 0.0765236098011268 0.273256092542124 0.086 -1.35449119008918 0.175579722190806 0.856602302788933 7.81986281170895
cr stream or denmark marine ne allo allo D allo_D allo_D 15 222 58 0.389224732300234 0.0942912352539855 0.555871933869596 0.961 1.76736683023058 0.0771668142168279 1.61197718887745 5.39662177835129
cr stream or denmark marine ne allo allo D allo_D allo_D 16 289 86 0.245236815868346 0.0856247904003375 0.152092580408353 0.1186 -1.08781855143235 0.276675218086886 4.11601783081807 5.30187480805104
cr stream or denmark marine ne allo allo D allo_D allo_D 17 210 70 0.389557594073713 0.0560653880390031 0.465181737086806 0.913 1.34885614205476 0.177383177720973 1.18882671215748 3.77039827507682
cr stream or denmark marine ne allo allo D allo_D allo_D 18 263 105 0.160446390648156 0.0230614495893747 0.146569091631935 0.2726 -0.60175311020409 0.547338491458161 1.23318417269287 2.78084579094588
cr stream or denmark marine ne allo allo D allo_D allo_D 20 335 143 0.00278030153131993 0.000287294362550711 0.00275256296992269 0.4615 -0.0965510118296966 0.923082961546694 0.00916277267428126 0.018925738691654
cr stream or denmark marine ne allo allo D allo_D allo_D 21 204 83 0.139337478615231 0.027033838704899 0.0700959707896681 0.0021 -2.56129026223033 0.0104284187404565 1.38500838630874 1.44614053656113
cr stream or geneva lake sl allo allo D allo_D allo_D 1 803 287 0.0674847009921127 0.00868230254117399 0.0814938745444765 0.948 1.61353206547782 0.106628962613706 0.666480563239821 2.20161371022061
cr stream or geneva lake sl allo allo D allo_D allo_D 2 572 189 0.145942257265498 0.0155332057504559 0.150769125432724 0.6173 0.310745138174971 0.7559943795044 0.511018384631866 2.5769917779144
cr stream or geneva lake sl allo allo D allo_D allo_D 3 491 190 0.102446177715072 0.010775531295374 0.0839994371385807 0.0438 -1.71191007392933 0.0869132419022815 0.378319001489797 1.10259434391004
cr stream or geneva lake sl allo allo D allo_D allo_D 4 978 418 0.0608239484434878 0.00603311892927274 0.0702198845213085 0.9393 1.55739281588359 0.119377250770669 0.899791240629124 2.4816941239892
cr stream or geneva lake sl allo allo D allo_D allo_D 5 420 134 0.091892451445596 0.0119827345686697 0.105671891415941 0.8841 1.14994118340676 0.250168097033081 1.55384357416237 2.61194295957897
cr stream or geneva lake sl allo allo D allo_D allo_D 6 472 116 0.167498561719083 0.0207128513917661 0.150377014698002 0.207 -0.826614679806361 0.408455494215849 0.474620194115006 1.76398863314756
cr stream or geneva lake sl allo allo D allo_D allo_D 7 739 339 0.0757281730375833 0.00649848500353 0.0936568689475242 0.9979 2.75890394456585 0.00579955791910693 0.499831210554988 1.45791605564744
cr stream or geneva lake sl allo allo D allo_D allo_D 8 568 187 0.122076604675851 0.0122563698170814 0.111748455230088 0.1953 -0.842676061501415 0.399409638894286 0.429799223257041 1.38508698113784
cr stream or geneva lake sl allo allo D allo_D allo_D 9 539 189 0.0428238255989844 0.00772898414099875 0.0649767775116789 0.9979 2.86621779894503 0.00415408340269765 20.2756312219591 21.2621856213521
cr stream or geneva lake sl allo allo D allo_D allo_D 10 492 206 0.101232135606578 0.0118902948879693 0.093348359080382 0.2542 -0.663042977527238 0.507303029281629 0.590339655688617 1.70434090880284
cr stream or geneva lake sl allo allo D allo_D allo_D 11 556 176 0.0844009301613403 0.0110712911448995 0.0688630487895127 0.0845 -1.403438963755 0.160485980908148 0.422873566888027 1.45849230657717
cr stream or geneva lake sl allo allo D allo_D allo_D 12 502 204 0.0349768198372104 0.00394077053864563 0.0332357786553538 0.3308 -0.441802222378308 0.658632330247575 26.4595792227544 26.7677700477574
cr stream or geneva lake sl allo allo D allo_D allo_D 13 573 176 0.124148907922709 0.0139342551287535 0.121216806495622 0.423 -0.210423980327194 0.833336778018136 1.2909780393032 2.42215705110794
cr stream or geneva lake sl allo allo D allo_D allo_D 14 444 129 0.144353419647275 0.0166729016911634 0.145204462748891 0.517 0.0510434906520309 0.959290865167083 0.338185978755398 1.18199913872854
cr stream or geneva lake sl allo allo D allo_D allo_D 15 438 101 0.194261099846306 0.0429708902873141 0.0965544024669942 1e-04 -2.27378806270991 0.0229787323269135 1.38658246463913 1.63476985237884
cr stream or geneva lake sl allo allo D allo_D allo_D 16 415 133 0.127723128681165 0.0312283950275826 0.091053353281291 0.0241 -1.17424463753212 0.240297051375592 3.85095369158545 4.1637319595675
cr stream or geneva lake sl allo allo D allo_D allo_D 17 425 114 0.237427863103881 0.0278366173535935 0.216048886685006 0.223 -0.768016319918103 0.44247748925041 0.671951145284348 2.27039830582391
cr stream or geneva lake sl allo allo D allo_D allo_D 18 447 154 0.122522864497937 0.0142584632232716 0.136700772805737 0.8357 0.994350378844422 0.320052316944956 0.500481663560879 1.53454015035227
cr stream or geneva lake sl allo allo D allo_D allo_D 20 508 201 0.00191525994969201 0.000171172418446505 0.00182259205844244 0.2948 -0.541371630374718 0.588251457266626 0.00835298759056865 0.0167918474248334
cr stream or geneva lake sl allo allo D allo_D allo_D 21 416 137 0.0919626870770796 0.0126009038818254 0.0731162060524992 0.0669 -1.49564516969003 0.134746145656575 0.543103698418076 1.51270639270145
cr stream or geneva stream sl allo allo S allo_S allo_S 1 762 293 0.0671609900453642 0.00850062331495578 0.087735597651079 0.9943 2.42036458309078 0.0155049530364717 0.678239374482809 2.30880257346282
cr stream or geneva stream sl allo allo S allo_S allo_S 2 577 188 0.14788432414473 0.0154590485209185 0.191595845115277 0.9986 2.82756865090359 0.00469029575835408 0.494308804853415 2.52545914754768
cr stream or geneva stream sl allo allo S allo_S allo_S 3 493 191 0.102014375727207 0.0107049894700759 0.0748363129989687 0.0046 -2.53882199550126 0.0111226398306999 0.378432341159592 1.06654023396158
cr stream or geneva stream sl allo allo S allo_S allo_S 4 964 432 0.0575662833440595 0.00577606792386453 0.0590866777628355 0.6039 0.263223085118908 0.792378638664004 0.899025150306526 2.46684361707189
cr stream or geneva stream sl allo allo S allo_S allo_S 5 420 141 0.0873442355253561 0.0111984394991031 0.0952639174600061 0.7688 0.707212994746657 0.47943412428989 1.52533587052433 2.44748173771138
cr stream or geneva stream sl allo allo S allo_S allo_S 6 459 123 0.158303767410241 0.0190633204256371 0.143524830279036 0.2166 -0.775255139253204 0.438188912010318 0.472613014830072 1.76969406770343
cr stream or geneva stream sl allo allo S allo_S allo_S 7 736 348 0.0730297987602162 0.00638631659566385 0.0873267785840941 0.9892 2.23868948708011 0.0251761270418591 0.505563139289596 1.21696098593502
cr stream or geneva stream sl allo allo S allo_S allo_S 8 563 190 0.120152170227681 0.0117840867833667 0.0999893682793819 0.0458 -1.71101947218846 0.0870775182774678 0.429546795972215 1.44643952605124
