pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
cs marine constance lake allo D -5.08462543540167 0.0101098042333246 0.949108073493978 -0.16622457894875 allo_D or sl allo allo_D
cs marine constance stream allo D -5.1881887938746 -0.053354268456087 1.02124702104369 -0.13827951803225 allo_D or sl allo allo_D
cs marine cp marine allo S -4.47315823683655 -0.139653422374658 -0.00696149063271309 -0.0222912623528105 allo_S or ns allo allo_S
cs marine denmark marine allo S -4.04886553413755 -0.0188669604483777 -0.165318836011497 -0.0496359929476338 allo_S or ne allo allo_S
cs marine geneva lake allo D -4.05628860325337 -0.0337318207394058 -0.551660039724457 -0.0319852605869485 allo_D or sl allo allo_D
cs marine geneva stream allo D -4.4110801896796 -0.0464584167304792 -0.0587555341220114 -0.0851907725660118 allo_D or sl allo allo_D
cs marine hadsten lake allo D -5.14816638585242 -0.0124495495516773 0.954378182558921 -0.145494010191089 allo_D or ne allo allo_D
cs marine hald lake allo D -4.83222303074487 0.0142857172432301 0.752380930303083 -0.160625355405265 allo_D or ne allo allo_D
cs marine japan japansea allo D -3.11773635963725 -0.67624177116923 -0.683860500373529 -0.170264418303495 allo_D or jp allo allo_D
cs marine japan marine allo S -3.51067289637921 -0.112484906241861 -0.155308915360409 -0.0451621926295793 allo_S or jp allo allo_S
cs marine joes lake allo D -3.87067614286288 -0.391956220612307 -0.0013894781649924 -0.000976126251605155 allo_D or bc allo allo_D
cs marine joes stream allo D -5.02033593302438 -0.185006968352264 1.2060205281144 -0.0909880988894985 allo_D or bc allo allo_D
cs marine litcampbell marine allo S -2.49581493075028 -0.106445720523557 -1.70660066888395 -0.300030664067285 allo_S or bc allo allo_S
cs marine ln marine allo S -4.01461020896168 -0.0378637832946365 -0.543524484760238 -0.031607317886935 allo_S or ns allo allo_S
cs marine mariager marine allo S -4.76146060018165 0.00117153154609104 0.665108501371089 -0.101486132533847 allo_S or ne allo allo_S
cs marine mh marine allo S -6.01993362048746 0.0130832843452869 0.682551327584721 0.0179015490706235 allo_S or ns allo allo_S
cs marine mh white allo D -6.82296859118133 -0.00801672207301131 1.2583967222883 0.093833335086328 allo_D or ns allo allo_D
cs marine misty lake allo D -5.08451737350079 -0.441546763451848 1.39985225493005 0.0172282817504458 allo_D or bc allo allo_D
cs marine misty stream allo D -5.36580317711325 -0.443504704470219 1.64521114181727 0.0268210279406975 allo_D or bc allo allo_D
cs marine ms marine allo S -5.6939370431441 -0.104896317067616 0.719881048748844 0.00514184226840495 allo_S or or para para_S
cs marine mud lake allo D -4.5367028852017 -0.0322424435644883 0.568214500123722 -0.0790224999102546 allo_D or al allo allo_D
cs marine pcr lake allo D -3.40646266898609 -0.749173771912986 0.615750621282406 -0.121781903214912 allo_D or or para para_D
cs marine pl lake allo D -3.99579615021181 -0.51917767883571 0.639264731037083 -0.180909394755792 allo_D or or para para_D
cs marine rab marine allo S -4.07962279317843 0.035697007353278 -0.404944290889038 -0.0693032500671278 allo_S or al allo allo_S
cs marine rb stream allo D -3.29082551238221 -0.761775389508882 -0.447890403378817 -0.00200219588753353 allo_D or or para para_D
cs marine res marine allo S -4.43699052912767 0.0369703390616663 0.507131704137353 -0.176265096342015 allo_S or al allo allo_S
cs marine roberts lake allo D -3.89755096158122 -0.12455232213494 -0.0817855687714962 -0.0412609695721009 allo_D or bc allo allo_D
cs marine roberts stream allo D -4.58463182795721 -0.192137394891852 0.616890719957543 -0.0157803263237613 allo_D or bc allo allo_D
cs marine sj marine para S -5.41243555439538 0.0140401488400893 -0.429021577754522 0.0309411452539969 para_S or or para para_S
cs marine sk marine allo S -5.04737289643454 0.00556399191813256 0.204296210825227 -0.00267743161183748 allo_S or ns allo allo_S
cs marine sr marine allo S -5.27861402941593 -0.060009184391178 1.05551390486134 -0.0838372116455798 allo_S or ns allo allo_S
cs marine sr white allo D -3.53214011154711 -0.0956254998632901 -0.50323518996084 -0.0979268878320957 allo_D or ns allo allo_D
cs marine stl lake allo D -3.50998519754944 -0.64138025841391 0.33923811459516 -0.153097995421845 allo_D or or para para_D
cs marine wc stream allo D -2.52940288965195 -0.422054957869381 -0.933315132906075 -0.25780902013315 allo_D or or para para_D
denmark marine al marine allo S -3.60254600198379 -0.0605665013878538 -1.20497007250584 0.0484941795536928 allo_S ne ns allo allo_S
denmark marine boot lake allo D -5.32552272831601 -0.0556173258295062 1.11955767907171 -0.0246816709279015 allo_D ne bc allo allo_D
denmark marine boot stream allo D -5.17807145687985 0.022123239006664 0.596939252309455 -0.0375697218889014 allo_D ne bc allo allo_D
denmark marine cl marine allo S -4.25694408155402 -0.0259502296897186 -0.571316501488135 0.073950503444723 allo_S ne ns allo allo_S
denmark marine cl white allo D -3.46199112280777 -0.0305062490856833 -1.16919816753009 0.0331468512368226 allo_D ne ns allo allo_D
denmark marine constance lake allo D -5.13481545335628 -0.0215025389920796 0.710930249124717 0.0205489986892978 allo_D ne sl allo allo_D
denmark marine constance stream allo D -5.24360748206032 -0.0620481242389343 0.874404203518538 -0.0192328094652366 allo_D ne sl allo allo_D
