"geography" "study_com" "n" "num.lg" "p.clustered"
"319" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"320" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"321" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"322" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"323" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"324" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"325" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"326" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"327" "allopatric.s" "allopatricS_robs.gens" 7 21 0.333333333333333
"328" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"329" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"330" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"331" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"332" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"333" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"334" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"335" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"336" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"337" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"338" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"339" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"340" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"341" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"342" "parapatric.d" "benlim_lq" 13 15 0.866666666666667
"343" "parapatric.d" "benlim_paxton" 16 16 1
"344" "parapatric.d" "benlim_paxton" 16 16 1
"345" "parapatric.d" "benlim_paxton" 16 16 1
"346" "parapatric.d" "benlim_paxton" 16 16 1
"347" "parapatric.d" "benlim_paxton" 16 16 1
"348" "parapatric.d" "benlim_paxton" 16 16 1
"349" "parapatric.d" "benlim_paxton" 16 16 1
"350" "parapatric.d" "benlim_paxton" 16 16 1
"351" "parapatric.d" "benlim_paxton" 16 16 1
"352" "parapatric.d" "benlim_paxton" 16 16 1
"353" "parapatric.d" "benlim_paxton" 16 16 1
"354" "parapatric.d" "benlim_paxton" 16 16 1
"355" "parapatric.d" "benlim_paxton" 16 16 1
"356" "parapatric.d" "benlim_paxton" 16 16 1
"357" "parapatric.d" "benlim_paxton" 16 16 1
"358" "parapatric.d" "benlim_paxton" 16 16 1
"359" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"360" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"361" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
